series id,year,period,value,data_type,description,percentile,race
LEU0252915000,2012,Q03,830.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2012,Q02,876.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2012,Q01,834.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2011,Q04,829.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2011,Q03,832.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2011,Q02,854.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2011,Q01,850.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2010,Q04,805.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2010,Q03,795.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2010,Q02,798.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2010,Q01,825.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2009,Q04,819.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2009,Q03,806.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2009,Q02,805.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2009,Q01,813.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2008,Q04,800.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2008,Q03,803.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2008,Q02,798.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2008,Q01,777.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2007,Q04,769.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2007,Q03,740.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2007,Q02,750.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2007,Q01,756.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2006,Q04,722.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2006,Q03,709.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2006,Q02,696.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2006,Q01,713.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2005,Q04,718.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2005,Q03,674.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2005,Q02,686.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2005,Q01,695.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2004,Q04,705.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2004,Q03,685.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2004,Q02,678.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2004,Q01,671.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2003,Q04,653.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2003,Q03,654.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2003,Q02,644.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2003,Q01,675.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2002,Q04,642.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2002,Q03,625.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2002,Q02,633.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2002,Q01,627.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2001,Q04,627.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2001,Q03,625.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2001,Q02,619.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2001,Q01,601.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2000,Q04,604.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2000,Q03,608.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2000,Q02,591.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252915000,2000,Q01,616.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Hispanic / Latino",75,Hispanic / Latino
LEU0252913800,2018,Q04,1075.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2018,Q03,1110.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2018,Q02,1060.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2018,Q01,1091.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2017,Q04,1010.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2017,Q03,1045.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2017,Q02,1014.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2017,Q01,1030.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2016,Q04,1001.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2016,Q03,989.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2016,Q02,1010.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2016,Q01,1004.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2015,Q04,976.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2015,Q03,968.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2015,Q02,997.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2015,Q01,998.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2014,Q04,984.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2014,Q03,964.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2014,Q02,964.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2014,Q01,973.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2013,Q04,953.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2013,Q03,962.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2013,Q02,959.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2013,Q01,965.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2012,Q04,967.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2012,Q03,941.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2012,Q02,942.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2012,Q01,938.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2011,Q04,907.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2011,Q03,942.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2011,Q02,918.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2011,Q01,927.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2010,Q04,912.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2010,Q03,920.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2010,Q02,907.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
LEU0252913800,2010,Q01,911.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers, Black",75,Black
